Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,sex,SRA Study,tissue,alignment_software,AssemblyName
SRR2859144,WGS,201,135932769,PRJNA279205,SAMN03452927,Model organism or animal,109449858,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397482,USA,North America,USA: Virginia,Illumina HiSeq 2000,C_5_1,Virginia.C_5_1 aligned,PAIRED,size fractionation,GENOMIC,135,104,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067893,C_5_1,female,SRP063680,whole,bwa,assembly
SRR2859145,WGS,201,175656372,PRJNA279205,SAMN03452841,Model organism or animal,135389316,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397483,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_6_1,Pennsylvania.C_6_1 aligned,PAIRED,size fractionation,GENOMIC,175,129,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067979,C_6_1,female,SRP063680,whole,bwa,assembly
SRR2859146,WGS,201,145244363,PRJNA279205,SAMN03452928,Model organism or animal,113917831,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397484,USA,North America,USA: Virginia,Illumina HiSeq 2000,C_7_1,Virginia.C_7_1 aligned,PAIRED,size fractionation,GENOMIC,145,108,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067892,C_7_1,female,SRP063680,whole,bwa,assembly
SRR2859147,WGS,201,212676306,PRJNA279205,SAMN03452842,Model organism or animal,155603376,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397485,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,C_8_1,Pennsylvania.C_8_1 aligned,PAIRED,size fractionation,GENOMIC,212,148,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067978,C_8_1,female,SRP063680,whole,bwa,assembly
SRR2859148,WGS,201,154464148,PRJNA279205,SAMN03452929,Model organism or animal,119975804,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397486,USA,North America,USA: Virginia,Illumina HiSeq 2000,C_9_1,Virginia.C_9_1 aligned,PAIRED,size fractionation,GENOMIC,154,114,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067891,C_9_1,female,SRP063680,whole,bwa,assembly
SRR2859149,WGS,201,194603669,PRJNA279205,SAMN03452761,Model organism or animal,143545135,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397487,USA,North America,USA: Maine,Illumina HiSeq 2000,D_1_1,Maine.D_1_1 aligned,PAIRED,size fractionation,GENOMIC,194,136,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068059,D_1_1,female,SRP063680,whole,bwa,assembly
SRR2859150,WGS,201,409388956,PRJNA279205,SAMN03452766,Model organism or animal,269366608,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397488,USA,North America,USA: Maine,Illumina HiSeq 2000,D_11_1,Maine.D_11_1 aligned,PAIRED,size fractionation,GENOMIC,409,256,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068054,D_11_1,female,SRP063680,whole,bwa,assembly
SRR2859151,WGS,201,153295174,PRJNA279205,SAMN03452767,Model organism or animal,117627184,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397489,USA,North America,USA: Maine,Illumina HiSeq 2000,D_13_1,Maine.D_13_1 aligned,PAIRED,size fractionation,GENOMIC,153,112,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068053,D_13_1,female,SRP063680,whole,bwa,assembly
SRR2859152,WGS,201,252927230,PRJNA279205,SAMN03452768,Model organism or animal,178384141,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397490,USA,North America,USA: Maine,Illumina HiSeq 2000,D_17_1,Maine.D_17_1 aligned,PAIRED,size fractionation,GENOMIC,252,170,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068052,D_17_1,female,SRP063680,whole,bwa,assembly
SRR2859153,WGS,201,305185438,PRJNA279205,SAMN03452769,Model organism or animal,207471258,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397491,USA,North America,USA: Maine,Illumina HiSeq 2000,D_19_1,Maine.D_19_1 aligned,PAIRED,size fractionation,GENOMIC,305,197,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068051,D_19_1,female,SRP063680,whole,bwa,assembly
SRR2859154,WGS,201,302601656,PRJNA279205,SAMN03452770,Model organism or animal,207034118,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397492,USA,North America,USA: Maine,Illumina HiSeq 2000,D_21_1,Maine.D_21_1 aligned,PAIRED,size fractionation,GENOMIC,302,197,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068050,D_21_1,female,SRP063680,whole,bwa,assembly
SRR2859155,WGS,201,175577592,PRJNA279205,SAMN03452771,Model organism or animal,133447069,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397493,USA,North America,USA: Maine,Illumina HiSeq 2000,D_23_1,Maine.D_23_1 aligned,PAIRED,size fractionation,GENOMIC,175,127,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068049,D_23_1,female,SRP063680,whole,bwa,assembly
SRR2859156,WGS,201,436686226,PRJNA279205,SAMN03452762,Model organism or animal,283512584,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397494,USA,North America,USA: Maine,Illumina HiSeq 2000,D_3_1,Maine.D_3_1 aligned,PAIRED,size fractionation,GENOMIC,436,270,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068058,D_3_1,female,SRP063680,whole,bwa,assembly
SRR2859157,WGS,201,166881290,PRJNA279205,SAMN03452763,Model organism or animal,127739651,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397495,USA,North America,USA: Maine,Illumina HiSeq 2000,D_5_1,Maine.D_5_1 aligned,PAIRED,size fractionation,GENOMIC,166,121,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068057,D_5_1,female,SRP063680,whole,bwa,assembly
SRR2859158,WGS,201,16314934,PRJNA279205,SAMN03452764,Model organism or animal,39369024,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397496,USA,North America,USA: Maine,Illumina HiSeq 2000,D_7_1,Maine.D_7_1 aligned,PAIRED,size fractionation,GENOMIC,16,37,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068056,D_7_1,female,SRP063680,whole,bwa,assembly
SRR2859159,WGS,201,226421396,PRJNA279205,SAMN03452765,Model organism or animal,160379253,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397497,USA,North America,USA: Maine,Illumina HiSeq 2000,D_9_1,Maine.D_9_1 aligned,PAIRED,size fractionation,GENOMIC,226,152,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068055,D_9_1,female,SRP063680,whole,bwa,assembly
SRR2859160,WGS,201,300753558,PRJNA279205,SAMN03452937,Model organism or animal,203769613,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397498,USA,North America,USA: Virginia,Illumina HiSeq 2000,E_1_1,Virginia.E_1_1 aligned,PAIRED,size fractionation,GENOMIC,300,194,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067883,E_1_1,female,SRP063680,whole,bwa,assembly
SRR2859161,WGS,201,157501723,PRJNA279205,SAMN03452855,Model organism or animal,123567919,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397499,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_10_1,Pennsylvania.E_10_1 aligned,PAIRED,size fractionation,GENOMIC,157,117,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067965,E_10_1,female,SRP063680,whole,bwa,assembly
SRR2859162,WGS,201,11243118,PRJNA279205,SAMN03452941,Model organism or animal,37042793,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397500,USA,North America,USA: Virginia,Illumina HiSeq 2000,E_11_1,Virginia.E_11_1 aligned,PAIRED,size fractionation,GENOMIC,11,35,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067879,E_11_1,female,SRP063680,whole,bwa,assembly
SRR2859163,WGS,201,180932107,PRJNA279205,SAMN03452856,Model organism or animal,136522424,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397501,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_12_1,Pennsylvania.E_12_1 aligned,PAIRED,size fractionation,GENOMIC,180,130,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067964,E_12_1,female,SRP063680,whole,bwa,assembly
SRR2859164,WGS,201,121641976,PRJNA279205,SAMN03452942,Model organism or animal,100062439,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397502,USA,North America,USA: Virginia,Illumina HiSeq 2000,E_13_1,Virginia.E_13_1 aligned,PAIRED,size fractionation,GENOMIC,121,95,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067878,E_13_1,female,SRP063680,whole,bwa,assembly
SRR2859165,WGS,201,428441394,PRJNA279205,SAMN03452857,Model organism or animal,287673686,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397503,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_14_1,Pennsylvania.E_14_1 aligned,PAIRED,size fractionation,GENOMIC,428,274,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067963,E_14_1,female,SRP063680,whole,bwa,assembly
SRR2859166,WGS,201,256512225,PRJNA279205,SAMN03452943,Model organism or animal,178465734,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397504,USA,North America,USA: Virginia,Illumina HiSeq 2000,E_15_1,Virginia.E_15_1 aligned,PAIRED,size fractionation,GENOMIC,256,170,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067877,E_15_1,female,SRP063680,whole,bwa,assembly
SRR2859167,WGS,201,241181233,PRJNA279205,SAMN03452858,Model organism or animal,172714497,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397505,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_16_1,Pennsylvania.E_16_1 aligned,PAIRED,size fractionation,GENOMIC,241,164,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067962,E_16_1,female,SRP063680,whole,bwa,assembly
SRR2859168,WGS,201,234317778,PRJNA279205,SAMN03452944,Model organism or animal,165501781,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397506,USA,North America,USA: Virginia,Illumina HiSeq 2000,E_17_1,Virginia.E_17_1 aligned,PAIRED,size fractionation,GENOMIC,234,157,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067876,E_17_1,female,SRP063680,whole,bwa,assembly
SRR2859170,WGS,201,168024812,PRJNA279205,SAMN03452851,Model organism or animal,129452135,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397508,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_2_1,Pennsylvania.E_2_1 aligned,PAIRED,size fractionation,GENOMIC,168,123,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067969,E_2_1,female,SRP063680,whole,bwa,assembly
SRR2859171,WGS,201,289139972,PRJNA279205,SAMN03452860,Model organism or animal,199318297,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397509,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_20_1,Pennsylvania.E_20_1 aligned,PAIRED,size fractionation,GENOMIC,289,190,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067960,E_20_1,female,SRP063680,whole,bwa,assembly
SRR2859172,WGS,201,183131887,PRJNA279205,SAMN03452946,Model organism or animal,138062586,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397510,USA,North America,USA: Virginia,Illumina HiSeq 2000,E_21_1,Virginia.E_21_1 aligned,PAIRED,size fractionation,GENOMIC,183,131,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067874,E_21_1,female,SRP063680,whole,bwa,assembly
SRR2859173,WGS,201,148287594,PRJNA279205,SAMN03452861,Model organism or animal,113609800,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397511,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_22_1,Pennsylvania.E_22_1 aligned,PAIRED,size fractionation,GENOMIC,148,108,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067959,E_22_1,female,SRP063680,whole,bwa,assembly
SRR2859174,WGS,201,288932316,PRJNA279205,SAMN03452947,Model organism or animal,197832471,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397512,USA,North America,USA: Virginia,Illumina HiSeq 2000,E_23_1,Virginia.E_23_1 aligned,PAIRED,size fractionation,GENOMIC,288,188,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067872,E_23_1,female,SRP063680,whole,bwa,assembly
SRR2859175,WGS,201,260849872,PRJNA279205,SAMN03452862,Model organism or animal,177779071,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397513,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_24_1,Pennsylvania.E_24_1 aligned,PAIRED,size fractionation,GENOMIC,260,169,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067958,E_24_1,female,SRP063680,whole,bwa,assembly
SRR2859177,WGS,201,89348741,PRJNA279205,SAMN03452852,Model organism or animal,82420720,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397515,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_4_1,Pennsylvania.E_4_1 aligned,PAIRED,size fractionation,GENOMIC,89,78,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067968,E_4_1,female,SRP063680,whole,bwa,assembly
SRR2859178,WGS,201,254540200,PRJNA279205,SAMN03452853,Model organism or animal,177143441,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397516,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_6_1,Pennsylvania.E_6_1 aligned,PAIRED,size fractionation,GENOMIC,254,168,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067967,E_6_1,female,SRP063680,whole,bwa,assembly
SRR2859179,WGS,201,8065153,PRJNA279205,SAMN03452939,Model organism or animal,34968305,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397517,USA,North America,USA: Virginia,Illumina HiSeq 2000,E_7_1,Virginia.E_7_1 aligned,PAIRED,size fractionation,GENOMIC,8,33,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067881,E_7_1,female,SRP063680,whole,bwa,assembly
SRR2859180,WGS,201,394843946,PRJNA279205,SAMN03452854,Model organism or animal,263215781,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397518,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,E_8_1,Pennsylvania.E_8_1 aligned,PAIRED,size fractionation,GENOMIC,394,251,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067966,E_8_1,female,SRP063680,whole,bwa,assembly
SRR2859181,WGS,201,288274099,PRJNA279205,SAMN03452940,Model organism or animal,202471030,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397519,USA,North America,USA: Virginia,Illumina HiSeq 2000,E_9_1,Virginia.E_9_1 aligned,PAIRED,size fractionation,GENOMIC,288,193,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067880,E_9_1,female,SRP063680,whole,bwa,assembly
SRR2859182,WGS,201,206578431,PRJNA279205,SAMN03452772,Model organism or animal,151222060,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397520,USA,North America,USA: Maine,Illumina HiSeq 2000,F_1_1,Maine.F_1_1 aligned,PAIRED,size fractionation,GENOMIC,206,144,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068048,F_1_1,female,SRP063680,whole,bwa,assembly
SRR2859183,WGS,201,216299176,PRJNA279205,SAMN03452777,Model organism or animal,155302339,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397521,USA,North America,USA: Maine,Illumina HiSeq 2000,F_13_1,Maine.F_13_1 aligned,PAIRED,size fractionation,GENOMIC,216,148,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068044,F_13_1,female,SRP063680,whole,bwa,assembly
SRR2859184,WGS,201,276627183,PRJNA279205,SAMN03452778,Model organism or animal,192633985,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397522,USA,North America,USA: Maine,Illumina HiSeq 2000,F_15_1,Maine.F_15_1 aligned,PAIRED,size fractionation,GENOMIC,276,183,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068042,F_15_1,female,SRP063680,whole,bwa,assembly
SRR2859185,WGS,201,770784227,PRJNA279205,SAMN03452779,Model organism or animal,483982474,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,wild,SRX1397523,USA,North America,USA: Maine,Illumina HiSeq 2000,F_17_1,Maine.F_17_1 aligned,PAIRED,size fractionation,GENOMIC,770,461,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068041,F_17_1,female,SRP063680,whole,bwa,assembly
SRR2859187,WGS,201,176393571,PRJNA279205,SAMN03452781,Model organism or animal,134411766,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397525,USA,North America,USA: Maine,Illumina HiSeq 2000,F_21_1,Maine.F_21_1 aligned,PAIRED,size fractionation,GENOMIC,176,128,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068039,F_21_1,female,SRP063680,whole,bwa,assembly
SRR2859188,WGS,201,172709192,PRJNA279205,SAMN03452782,Model organism or animal,131214508,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397526,USA,North America,USA: Maine,Illumina HiSeq 2000,F_23_1,Maine.F_23_1 aligned,PAIRED,size fractionation,GENOMIC,172,125,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068038,F_23_1,female,SRP063680,whole,bwa,assembly
SRR2859189,WGS,201,134206982,PRJNA279205,SAMN03452773,Model organism or animal,108587234,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,wild,SRX1397527,USA,North America,USA: Maine,Illumina HiSeq 2000,F_3_1,Maine.F_3_1 aligned,PAIRED,size fractionation,GENOMIC,134,103,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068047,F_3_1,female,SRP063680,whole,bwa,assembly
SRR2859190,WGS,201,300435812,PRJNA279205,SAMN03452774,Model organism or animal,207469262,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397528,USA,North America,USA: Maine,Illumina HiSeq 2000,F_5_1,Maine.F_5_1 aligned,PAIRED,size fractionation,GENOMIC,300,197,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068045,F_5_1,female,SRP063680,whole,bwa,assembly
SRR2859191,WGS,201,284573156,PRJNA279205,SAMN03452775,Model organism or animal,197867092,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,wild,SRX1397529,USA,North America,USA: Maine,Illumina HiSeq 2000,F_7_1,Maine.F_7_1 aligned,PAIRED,size fractionation,GENOMIC,284,188,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068046,F_7_1,female,SRP063680,whole,bwa,assembly
SRR2859192,WGS,201,192663358,PRJNA279205,SAMN03452776,Model organism or animal,144579287,STANFORD UNIVERSITY,01-Oct-2011,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397530,USA,North America,USA: Maine,Illumina HiSeq 2000,F_9_1,Maine.F_9_1 aligned,PAIRED,size fractionation,GENOMIC,192,137,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1068043,F_9_1,female,SRP063680,whole,bwa,assembly
SRR2859193,WGS,201,118439468,PRJNA279205,SAMN03452948,Model organism or animal,99496259,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,wild,SRX1397531,USA,North America,USA: Virginia,Illumina HiSeq 2000,G_1_1,Virginia.G_1_1 aligned,PAIRED,size fractionation,GENOMIC,118,94,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067873,G_1_1,female,SRP063680,whole,bwa,assembly
SRR2859194,WGS,201,58312350,PRJNA279205,SAMN03452867,Model organism or animal,64254999,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397532,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_10_1,Pennsylvania.G_10_1 aligned,PAIRED,size fractionation,GENOMIC,58,61,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067953,G_10_1,female,SRP063680,whole,bwa,assembly
SRR2859195,WGS,201,30518766,PRJNA279205,SAMN03452953,Model organism or animal,49269283,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397533,USA,North America,USA: Virginia,Illumina HiSeq 2000,G_11_1,Virginia.G_11_1 aligned,PAIRED,size fractionation,GENOMIC,30,46,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067867,G_11_1,female,SRP063680,whole,bwa,assembly
SRR2859197,WGS,201,193662248,PRJNA279205,SAMN03452954,Model organism or animal,141140094,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397535,USA,North America,USA: Virginia,Illumina HiSeq 2000,G_13_1,Virginia.G_13_1 aligned,PAIRED,size fractionation,GENOMIC,193,134,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067866,G_13_1,female,SRP063680,whole,bwa,assembly
SRR2859198,WGS,201,61296092,PRJNA279205,SAMN03452869,Model organism or animal,66607383,STANFORD UNIVERSITY,01-Sep-2011,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,wild,SRX1397536,USA,North America,USA: Pennsylvania,Illumina HiSeq 2000,G_14_1,Pennsylvania.G_14_1 aligned,PAIRED,size fractionation,GENOMIC,61,63,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067951,G_14_1,female,SRP063680,whole,bwa,assembly
SRR2859199,WGS,201,125043151,PRJNA279205,SAMN03452955,Model organism or animal,102307662,STANFORD UNIVERSITY,01-Sep-2010,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,wild,SRX1397537,USA,North America,USA: Virginia,Illumina HiSeq 2000,G_15_1,Virginia.G_15_1 aligned,PAIRED,size fractionation,GENOMIC,125,97,Drosophila simulans,ILLUMINA,2015-10-20T00:00:00Z,SRS1067864,G_15_1,female,SRP063680,whole,bwa,assembly
