Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,title
ERR2860984,Dsim_Fl_Base_7,WGS,200,3006604400,PRJEB29281,SAMEA5044023,2052004573,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867227,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044023,ERS2855757,ERS2855757,ERP111575,Dsim_Fl_Base_7
ERR2860986,Dsim_Fl_Base_9,WGS,200,4587336200,PRJEB29281,SAMEA5044025,3131268366,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867229,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044025,ERS2855759,ERS2855759,ERP111575,Dsim_Fl_Base_9
ERR2860988,Dsim_Fl_Base_2,WGS,200,961694200,PRJEB29281,SAMEA5044020,661221228,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867231,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044020,ERS2855754,ERS2855754,ERP111575,Dsim_Fl_Base_2
ERR2860989,Dsim_Fl_Base_4,WGS,200,1005017400,PRJEB29281,SAMEA5044021,691868578,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867232,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044021,ERS2855755,ERS2855755,ERP111575,Dsim_Fl_Base_4
ERR2860990,Dsim_Fl_Base_6,WGS,200,1106455200,PRJEB29281,SAMEA5044022,757660782,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867233,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044022,ERS2855756,ERS2855756,ERP111575,Dsim_Fl_Base_6
ERR2860991,Dsim_Fl_Base_7,WGS,200,1048737000,PRJEB29281,SAMEA5044023,720030607,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867234,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044023,ERS2855757,ERS2855757,ERP111575,Dsim_Fl_Base_7
ERR2860993,Dsim_Fl_Base_9,WGS,200,1605882600,PRJEB29281,SAMEA5044025,1102772987,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867236,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044025,ERS2855759,ERS2855759,ERP111575,Dsim_Fl_Base_9
ERR2860995,Dsim_Fl_Base_2,WGS,200,2942798200,PRJEB29281,SAMEA5044020,2055235083,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867238,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044020,ERS2855754,ERS2855754,ERP111575,Dsim_Fl_Base_2
ERR2860996,Dsim_Fl_Base_4,WGS,200,3083565000,PRJEB29281,SAMEA5044021,2156365133,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867239,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044021,ERS2855755,ERS2855755,ERP111575,Dsim_Fl_Base_4
ERR2860998,Dsim_Fl_Base_7,WGS,200,3198057400,PRJEB29281,SAMEA5044023,2229702904,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867241,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044023,ERS2855757,ERS2855757,ERP111575,Dsim_Fl_Base_7
ERR2861000,Dsim_Fl_Base_9,WGS,200,5095299800,PRJEB29281,SAMEA5044025,3559088966,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida Base replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867243,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044025,ERS2855759,ERS2855759,ERP111575,Dsim_Fl_Base_9
ERR2861002,Dsim_Fl_Hot_F10_2,WGS,200,3631195400,PRJEB29281,SAMEA5044028,2564907756,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867245,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044028,ERS2855762,ERS2855762,ERP111575,Dsim_Fl_Hot_F10_2
ERR2861003,Dsim_Fl_Hot_F10_4,WGS,200,3556212400,PRJEB29281,SAMEA5044030,2517843052,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867246,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044030,ERS2855764,ERS2855764,ERP111575,Dsim_Fl_Hot_F10_4
ERR2861004,Dsim_Fl_Hot_F10_6,WGS,200,3778193800,PRJEB29281,SAMEA5044032,2676238728,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867247,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044032,ERS2855766,ERS2855766,ERP111575,Dsim_Fl_Hot_F10_6
ERR2861005,Dsim_Fl_Hot_F10_7,WGS,200,4095760800,PRJEB29281,SAMEA5044033,2895685993,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867248,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044033,ERS2855767,ERS2855767,ERP111575,Dsim_Fl_Hot_F10_7
ERR2861006,Dsim_Fl_Hot_F10_8,WGS,200,3445638000,PRJEB29281,SAMEA5044034,2436770951,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 8,ERC000011,2019-02-08,2018-11-16,ERX2867249,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044034,ERS2855768,ERS2855768,ERP111575,Dsim_Fl_Hot_F10_8
ERR2861007,Dsim_Fl_Hot_F10_9,WGS,200,4245211400,PRJEB29281,SAMEA5044035,3011455616,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867250,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044035,ERS2855769,ERS2855769,ERP111575,Dsim_Fl_Hot_F10_9
ERR2861008,Dsim_Fl_Hot_F10_10,WGS,200,3875970400,PRJEB29281,SAMEA5044036,2743934689,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 10,ERC000011,2019-02-08,2018-11-16,ERX2867251,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044036,ERS2855770,ERS2855770,ERP111575,Dsim_Fl_Hot_F10_10
ERR2861009,Dsim_Fl_Hot_F10_2,WGS,200,3524813000,PRJEB29281,SAMEA5044028,2485749491,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867252,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044028,ERS2855762,ERS2855762,ERP111575,Dsim_Fl_Hot_F10_2
ERR2861010,Dsim_Fl_Hot_F10_4,WGS,200,3535048200,PRJEB29281,SAMEA5044030,2499772138,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867253,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044030,ERS2855764,ERS2855764,ERP111575,Dsim_Fl_Hot_F10_4
ERR2861011,Dsim_Fl_Hot_F10_6,WGS,200,3750646600,PRJEB29281,SAMEA5044032,2653939874,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867254,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044032,ERS2855766,ERS2855766,ERP111575,Dsim_Fl_Hot_F10_6
ERR2861012,Dsim_Fl_Hot_F10_7,WGS,200,4074354000,PRJEB29281,SAMEA5044033,2876859150,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"sra,bam","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867255,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044033,ERS2855767,ERS2855767,ERP111575,Dsim_Fl_Hot_F10_7
ERR2861013,Dsim_Fl_Hot_F10_8,WGS,200,3377860400,PRJEB29281,SAMEA5044034,2385202318,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 8,ERC000011,2019-02-08,2018-11-16,ERX2867256,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044034,ERS2855768,ERS2855768,ERP111575,Dsim_Fl_Hot_F10_8
ERR2861014,Dsim_Fl_Hot_F10_9,WGS,200,4221144600,PRJEB29281,SAMEA5044035,2991460597,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867257,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044035,ERS2855769,ERS2855769,ERP111575,Dsim_Fl_Hot_F10_9
ERR2861015,Dsim_Fl_Hot_F10_10,WGS,200,3856184800,PRJEB29281,SAMEA5044036,2725825651,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 10,ERC000011,2019-02-08,2018-11-16,ERX2867258,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:13Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044036,ERS2855770,ERS2855770,ERP111575,Dsim_Fl_Hot_F10_10
ERR2861016,Dsim_Fl_Hot_F10_1,WGS,200,3353952400,PRJEB29281,SAMEA5044027,2359103961,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 1,ERC000011,2019-02-08,2018-11-16,ERX2867259,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044027,ERS2855761,ERS2855761,ERP111575,Dsim_Fl_Hot_F10_1
ERR2861017,Dsim_Fl_Hot_F10_2,WGS,200,3344508400,PRJEB29281,SAMEA5044028,2330624881,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 2,ERC000011,2019-02-08,2018-11-16,ERX2867260,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044028,ERS2855762,ERS2855762,ERP111575,Dsim_Fl_Hot_F10_2
ERR2861018,Dsim_Fl_Hot_F10_3,WGS,200,2616372000,PRJEB29281,SAMEA5044029,1827351738,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 3,ERC000011,2019-02-08,2018-11-16,ERX2867261,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044029,ERS2855763,ERS2855763,ERP111575,Dsim_Fl_Hot_F10_3
ERR2861019,Dsim_Fl_Hot_F10_4,WGS,200,3397909200,PRJEB29281,SAMEA5044030,2375345972,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 4,ERC000011,2019-02-08,2018-11-16,ERX2867262,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044030,ERS2855764,ERS2855764,ERP111575,Dsim_Fl_Hot_F10_4
ERR2861020,Dsim_Fl_Hot_F10_5,WGS,200,4242111200,PRJEB29281,SAMEA5044031,2956026400,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 5,ERC000011,2019-02-08,2018-11-16,ERX2867263,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044031,ERS2855765,ERS2855765,ERP111575,Dsim_Fl_Hot_F10_5
ERR2861021,Dsim_Fl_Hot_F10_6,WGS,200,3613434800,PRJEB29281,SAMEA5044032,2527907722,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 6,ERC000011,2019-02-08,2018-11-16,ERX2867264,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044032,ERS2855766,ERS2855766,ERP111575,Dsim_Fl_Hot_F10_6
ERR2861022,Dsim_Fl_Hot_F10_7,WGS,200,3922708600,PRJEB29281,SAMEA5044033,2737970128,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 7,ERC000011,2019-02-08,2018-11-16,ERX2867265,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044033,ERS2855767,ERS2855767,ERP111575,Dsim_Fl_Hot_F10_7
ERR2861024,Dsim_Fl_Hot_F10_9,WGS,200,4058737400,PRJEB29281,SAMEA5044035,2845029684,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Drosophila simulans Florida generation 10 Hot treatment replicate 9,ERC000011,2019-02-08,2018-11-16,ERX2867267,"INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA","INSTITUT FR POPULATIONSGENETIK, VETMEDUNI VIENNA",2019-02-08T17:04:10Z,2018-10-24T18:24:12Z,public,Illumina HiSeq 2000,unspecified,PAIRED,RANDOM,GENOMIC,Drosophila simulans,ILLUMINA,2019-02-13T00:00:00Z,SAMEA5044035,ERS2855769,ERS2855769,ERP111575,Dsim_Fl_Hot_F10_9
